numero_cuartos;numero_baños;area_de_ construcción_pie2;area_del lote_pie2;numero_pisos;condición;grado;superficie_sótano_pie2;año_de_construcción;precio
3;2;1310;7349;1;3;7;440;1995;241500
3;1;1380;12000;1;3;7;0;1963;300000
2;1;780;3910;1;3;6;0;1918;380000
3;2;1410;7998;1;4;7;0;1940;220000
3;2;1270;6760;1;5;7;0;1972;386100
2;1;820;8423;1;3;6;0;1957;265000
3;2;1270;3090;2;5;7;0;1911;570000
3;1;920;9812;1;4;7;0;1962;199500
2;1;950;4800;1;3;6;0;1941;445000
2;1;1020;13647;1;5;6;0;1915;160000
4;2;3090;41147;1;3;7;0;1990;870000
4;2;1770;3332;2;3;7;140;1924;447500
3;2;2850;19200;1;3;8;510;2004;545400
4;3;2560;5606;2;3;9;0;2004;350000
2;1;760;6407;1;3;6;0;1943;261590
3;3;2260;2400;2;3;7;0;1909;512500
5;3;2270;6664;1;3;7;930;1995;417500
5;3;3480;15185;2;4;8;0;1964;970000
4;3;2350;9952;1;3;9;700;1989;397500
2;1;1780;81021;1;4;9;0;1954;270000
2;1;580;7500;1;3;5;0;1943;90000
2;1;580;7500;1;3;5;0;1943;220000
3;2;2900;5650;1;3;8;1380;1959;616000
2;1;1140;74052;1;4;6;0;1968;269500
2;1;1060;5754;1;4;6;0;1917;395350
4;3;2320;7200;1;3;7;1060;1943;770000
2;1;1760;4441;1;3;8;450;1950;428950
4;2;2520;7334;1;3;7;920;1955;303697
3;1;1360;8968;1;3;7;0;1956;355000
2;1;800;5040;1;3;6;0;1960;350000
3;2;1780;8621;1;3;8;0;1992;406500
2;1;830;4500;1;3;6;0;1920;160000
3;1;1090;6320;1;3;6;200;1954;220000
3;1;1080;6250;1;2;5;0;1950;115000
3;1;1080;6250;1;2;5;0;1950;124000
3;1;1080;6250;1;2;5;0;1950;157000
3;1;870;5200;1;5;6;0;1969;183000
4;2;1880;14653;2;3;8;0;1978;407193
3;2;2040;13125;1;3;6;1230;1910;245000
3;2;1470;6000;1;3;8;380;1950;630000
3;1;1310;7000;1;4;7;0;1958;447000
3;1;1170;62290;2;3;5;0;1986;315000
2;1;1340;7250;1;4;7;0;1951;450000
2;1;880;17743;1;4;5;0;1951;292500
4;2;1370;4000;2;3;9;0;1951;605004
2;1;690;6000;1;3;6;0;1949;260000
2;2;1990;6180;1;4;7;980;1941;776000
3;2;1930;12443;1;3;7;0;1969;390000
4;3;2370;3836;2;3;9;620;1969;957000
3;1;1180;6000;1;3;7;0;1950;507000
3;1;1580;8240;1;4;7;540;1978;253000
5;3;2320;8400;1;3;7;810;1963;350000
2;1;2360;105850;1;2;6;1180;1947;370000
4;2;1610;6200;1;4;7;0;1979;243500
2;1;700;5829;1;3;6;0;1945;340000
5;3;2730;9519;1;3;8;1060;2014;559950
3;3;2060;3200;2;3;8;0;1907;800000
3;2;1430;14250;1;3;7;0;1953;465000
2;2;1070;8400;1;4;7;0;1980;217500
2;1;930;3750;1;4;7;0;1909;500000
2;2;1040;5796;1;4;6;0;1921;325000
3;2;2870;95396;1;4;9;1520;1980;560000
3;2;2560;14680;1;3;8;1230;1987;599000
3;2;2360;18000;1;4;8;180;1951;709000
3;3;2500;8304;2;3;8;0;1997;364900
2;1;830;8183;1;5;6;0;1950;327500
4;2;1764;15600;1;5;7;0;1942;349950
3;1;2710;19000;2;4;7;0;1950;410000
3;2;1160;13747;1;5;5;580;1931;775000
5;3;2200;6380;1;3;7;760;1987;559900
3;2;1520;7131;1;3;8;0;1993;241000
2;1;2120;6897;1;4;7;1060;1923;600000
2;1;1640;5200;1;4;7;600;1937;515000
2;2;1140;8282;1;3;6;0;1924;498000
4;3;2720;3800;2;5;8;920;1919;739000
2;1;830;5100;1;3;6;0;1941;325000
2;1;770;4800;1;3;7;0;1943;290000
3;1;1410;8174;1;3;8;0;1958;261500
2;1;690;5200;1;3;6;0;1918;340000
4;3;3000;10297;2;3;8;0;2003;398950
3;1;870;5200;1;5;6;0;1969;217000
4;1;1540;7350;1;4;6;770;1969;160000
3;1;1270;8800;1;3;7;0;1968;447000
3;1;1510;6000;1;3;8;340;1953;310000
4;1;2410;6975;1;3;7;900;1957;325000
2;1;1560;10125;1;4;7;430;1954;410000
3;2;1690;9583;1;4;7;0;1969;270000
2;1;1120;6180;1;4;7;0;1939;546000
2;1;870;10492;1;3;7;0;1937;382000
2;1;880;3300;1;4;7;0;1909;460000
2;1;940;5375;1;4;5;0;1952;234000
3;1;1340;7191;1;3;7;0;1974;399000
3;1;1580;13912;1;4;8;0;1955;424000
3;1;1190;27215;1;5;7;0;1943;275000
2;1;920;3780;1;3;6;0;1910;427000
2;1;720;7250;1;3;5;0;1943;330000
2;1;1140;5720;1;3;7;290;1947;455000
4;4;3530;10935;2;3;10;0;1992;510000
3;2;1220;14645;1;3;6;0;1970;315000
3;1;1320;7000;1;4;7;0;1967;206000
4;3;2170;8240;1;4;8;800;1968;592500
3;2;2740;101930;1;3;9;0;1999;850000
2;1;1230;5000;1;5;6;0;1911;184900
2;1;1040;4172;1;3;7;0;1946;370000
3;1;1160;9600;1;4;7;0;1967;330000
3;2;1640;2808;1;4;7;820;1924;570000
2;1;790;7095;1;3;6;0;1944;159100
3;1;1010;6120;1;3;6;0;1942;550000
2;1;1040;4600;1;4;6;0;1950;299000
2;1;900;4500;1;3;6;0;1951;249500
2;1;910;6490;1;3;7;0;1942;405000
3;2;1140;11620;1;3;7;0;1994;340000
3;1;1150;4945;1;3;7;0;1943;480000
5;2;2330;8586;1;4;7;1060;1961;362500
2;1;930;5650;1;3;7;0;1941;306000
4;1;1650;8250;1;3;7;0;1966;517000
2;1;800;6380;1;3;7;0;1940;379000
2;1;930;6098;1;4;6;0;1919;360000
2;1;720;4760;1;5;5;0;1942;217000
2;1;620;4760;1;3;6;0;1941;255000
3;1;1040;6860;2;3;6;0;1942;239000
2;1;700;4000;1;3;6;0;1943;330000
2;1;760;7114;1;3;6;0;1946;430000
3;2;1840;6000;2;5;7;120;1946;778000
3;2;1090;7350;1;4;7;0;1990;219000
2;1;1280;5026;1;4;8;260;1951;425000
3;1;1510;15022;1;3;7;0;1962;239000
2;1;700;8120;1;3;7;0;1927;400000
4;4;2740;8250;2;4;9;0;1990;415000
2;1;1400;8220;1;3;7;0;1949;401000
2;1;940;6000;1;3;6;0;1943;115000
2;1;700;5940;1;3;7;0;1948;282150
3;1;1150;3090;1;3;6;0;1910;260000
2;1;1150;5000;1;4;7;100;1924;552000
3;1;960;7200;1;4;6;0;1958;215000
3;2;1330;5632;1;3;8;0;1988;424000
4;3;1550;3350;1;3;7;690;1918;623500
2;1;570;81893;1;3;6;0;1936;260000
3;2;1500;11233;1;3;7;0;1987;330000
2;1;920;7688;1;3;6;0;1955;275000
3;1;1470;8200;1;3;7;430;1953;290000
2;1;1150;3775;1;3;7;0;1917;599950
4;3;4180;35169;2;3;11;0;1986;550000
4;2;2680;13680;2;4;7;330;1943;400000
4;3;2480;9238;1;5;7;430;1913;455000
4;3;3330;4000;1;3;8;1540;1958;850000
3;1;1010;6400;1;3;7;0;1971;185000
2;1;1440;7808;1;4;7;580;1949;395000
3;1;1230;7492;1;3;7;0;1955;320000
3;3;2390;8993;2;3;8;710;1988;260000
5;3;2270;5001;1;3;7;910;1989;310000
4;1;1330;9715;1;4;7;360;1957;458450
3;1;1120;10500;1;4;7;0;1966;360000
2;1;1802;11225;1;3;7;0;1961;320000
2;1;1310;7128;1;4;7;370;1980;253000
2;1;1130;12500;1;4;7;0;1953;216000
3;1;1610;7680;1;3;6;710;1956;715000
3;1;1030;5350;1;3;7;0;1924;305000
3;4;1390;1569;2;3;9;240;2006;458000
3;1;1570;4000;2;5;8;0;1908;700000
4;3;2940;5763;1;5;8;1300;1955;640000
3;1;1410;7419;1;3;7;360;1969;301500
6;3;2530;9000;1;3;6;0;1978;830000
2;1;1510;4000;1;3;6;580;1924;500000
2;1;910;6282;1;4;7;0;1939;412000
3;1;1000;8512;1;3;6;0;1991;199000
4;3;2430;7163;2;3;8;0;2003;409950
3;2;1880;4000;1;3;8;600;1950;625000
2;2;2160;35183;1;3;9;0;1985;381500
2;2;1930;5479;1;3;8;0;2005;548050
2;1;720;4920;1;3;6;0;1941;314000
1;1;460;4120;1;3;4;0;1937;247000
2;1;1180;10200;1;4;7;0;1955;244000
1;1;520;4800;1;3;5;0;1930;275000
3;2;2250;8800;1;4;7;1000;1925;589000
4;2;1880;3840;1;3;7;910;1904;435000
3;1;1520;10798;1;3;7;0;1953;375000
2;1;930;3100;1;3;6;0;1911;390000
4;3;1680;6003;1;3;7;530;1997;230000
3;1;2230;3200;2;3;8;600;1918;770000
4;2;1260;8400;1;3;6;0;1991;207200
3;2;1790;11430;1;3;7;600;1985;525000
2;1;960;8450;1;5;6;0;1950;244000
2;1;850;5000;1;3;6;0;1976;180500
3;1;1030;4958;1;5;7;0;1952;718000
2;1;890;8100;1;3;6;0;1942;150000
3;1;1040;5000;1;3;7;0;1959;217450
3;1;960;7218;1;4;7;0;1969;330000
3;2;1140;7078;1;4;7;0;1991;257500
3;2;1400;8640;1;5;7;0;1968;253400
3;2;1620;9566;1;4;7;0;1968;382880
4;2;2490;4700;1;4;7;800;1952;700000
3;2;1940;3800;1;4;7;890;1927;627000
4;2;1540;5110;1;3;7;0;1957;262500
1;1;690;1950;1;3;6;0;1928;280000
1;1;800;2480;1;4;6;0;1919;267000
3;1;1170;9730;1;3;7;0;1968;252000
1;1;1230;3774;1;4;6;400;1924;415000
3;1;1140;10477;1;3;6;0;1942;158000
3;1;1660;5100;1;3;7;400;1957;535000
3;1;1080;4120;1;3;7;100;1919;818900
4;2;1720;4000;1;3;7;300;1950;550000
2;1;590;8717;1;3;6;0;1953;240000
3;1;970;7854;1;4;7;0;1980;262500
6;3;2620;4350;1;3;7;860;1957;900000
3;2;1660;7509;1;3;7;0;2002;343500
4;1;1360;6000;1;4;6;340;1944;273500
3;1;1660;7210;1;3;7;560;1963;225000
4;1;2020;18150;1;4;7;0;1955;345000
2;1;870;5635;1;3;7;0;1948;334850
5;3;3670;9600;1;3;8;1690;1955;605000
3;2;2400;217800;2;3;8;810;1975;608000
2;1;800;3000;1;3;6;0;1904;299950
4;2;1890;8362;1;3;7;0;1966;312000
2;1;1190;6967;1;3;7;0;1946;587100
3;2;1690;16061;1;3;7;0;1984;459800
2;1;1110;26051;1;3;6;0;1951;250000
5;2;2040;6180;2;4;7;0;1908;475000
3;1;1520;9030;1;3;7;0;1956;415000
3;1;1520;9030;1;3;7;0;1956;522500
3;2;1460;3600;2;3;7;0;1902;591000
2;1;710;4800;1;2;6;0;1950;480000
3;1;1460;7200;1;3;7;200;1906;538000
3;2;1130;16875;1;4;7;0;1947;349500
3;1;1410;9704;1;3;8;270;1983;400000
2;1;760;4000;1;3;7;0;1944;415000
3;1;1230;6000;1;4;7;0;1967;229500
2;1;970;2700;1;4;7;200;1926;425000
2;1;1000;4179;1;5;5;0;1914;189900
2;1;750;6480;1;3;6;0;1943;238000
1;1;1060;54846;1;3;5;0;1935;285000
3;1;1120;8549;1;3;7;0;1952;750000
3;1;940;7913;1;3;6;0;1948;280000
3;2;1450;6081;1;4;7;0;1969;405000
5;1;1170;6757;1;4;6;370;1944;397000
3;2;1610;14046;2;3;7;0;1933;259000
2;1;960;112384;1;3;7;0;1955;420000
2;1;1040;13920;1;3;6;0;1973;182500
1;1;750;4000;1;3;6;0;1918;250000
2;1;1120;35500;1;5;6;0;1961;243950
3;2;1490;7599;1;3;7;0;1990;255000
3;1;1210;7175;1;3;7;0;1918;215000
3;1;1200;7000;2;1;7;0;1908;130000
5;3;2240;15435;1;5;7;850;1952;480000
5;3;2870;5700;1;3;7;920;1964;765000
2;1;1160;5750;1;4;6;0;1924;208000
2;1;900;5512;1;3;7;0;1947;470000
3;2;1640;13249;1;3;7;0;1995;280000
4;1;1500;11050;1;5;7;0;1964;255950
4;2;1700;2350;1;3;6;850;1926;545000
2;1;1070;7386;1;3;6;0;1949;212000
3;1;940;10360;1;4;7;0;1964;500000
2;1;1290;6272;1;4;6;400;1922;492000
4;3;2570;8022;1;4;8;1200;1984;655000
2;1;1010;7500;1;3;7;0;1941;235000
3;1;1390;12823;1;4;7;0;1968;319000
2;1;1090;3160;1;3;7;250;1926;474000
4;2;2140;6360;2;3;7;300;1945;615750
3;1;970;6828;1;3;6;0;1928;315000
3;1;1100;7650;1;3;7;0;1952;392500
3;2;2660;257875;1;4;8;1130;1976;650000
4;3;2400;3340;1;4;7;1200;1964;675000
4;1;1860;8505;1;4;7;0;1955;265000
2;1;1450;7098;1;3;7;0;1924;822500
4;2;1610;5000;2;5;7;0;1946;630000
4;5;5820;13906;2;3;11;2070;1993;784500
3;2;2470;8800;2;3;9;0;1961;850000
3;1;1070;4800;1;3;6;100;1947;265000
3;2;1560;8509;1;3;8;770;1969;465000
2;1;870;6552;1;3;6;0;1947;240000
3;1;1000;12000;1;3;7;0;1959;217000
2;2;1700;7992;1;4;7;750;1980;274000
5;3;2150;6117;1;3;7;780;2003;420000
3;2;1800;5000;1;4;7;720;1942;618500
3;2;1010;12252;1;3;8;0;1980;400000
3;1;1000;4080;1;4;7;260;1945;357500
3;2;2500;10697;1;3;8;0;1994;330000
9;3;2820;4480;2;3;7;940;1918;934000
3;2;1820;7750;1;3;8;0;1992;270000
4;2;2060;6000;1;4;8;690;1954;705000
3;2;1670;17071;1;3;7;570;1988;325000
3;1;1540;7740;1;4;7;0;1909;384950
3;1;1210;9730;1;4;7;0;1953;310000
2;1;1060;7700;1;3;7;240;1981;170500
2;1;1020;8100;1;3;6;0;1940;195000
3;1;1510;4178;2;3;8;0;1902;799000
2;1;910;8155;1;4;6;0;1948;285000
2;1;900;8580;1;3;5;0;1918;83000
2;1;890;4804;1;4;7;0;1928;220000
2;1;1100;2800;1;3;7;0;1925;552700
3;1;1300;6710;1;4;6;0;1952;571500
3;1;1200;6561;1;3;6;0;1950;263700
2;2;1390;1302;2;3;7;0;1986;186950
3;2;1530;3400;1;3;7;540;1907;529000
1;1;700;2500;1;4;7;0;1907;295000
3;1;950;8450;1;3;7;0;1962;365000
3;3;1380;1081;3;3;8;0;2005;473000
3;1;1830;8004;1;3;8;630;1960;403500
3;1;1060;9241;1;4;7;0;1956;301000
3;1;920;8400;1;3;7;0;1963;206000
3;2;3085;7280;1;4;7;1525;1959;359000
3;1;920;4800;1;4;6;140;1926;490000
3;2;1610;8069;1;5;7;520;1955;545000
3;1;960;8556;1;3;7;0;1971;319000
3;1;1350;14212;1;4;6;0;1981;335000
4;2;1700;6025;1;3;6;0;1978;206000
4;2;2260;8457;2;3;9;0;1992;635000
2;1;1160;5000;1;4;8;0;1937;490000
3;1;1250;26862;1;3;7;0;1965;287000
3;1;1230;7020;1;3;7;140;1924;410000
3;2;2510;5200;1;5;8;1040;1925;562000
2;2;1540;54450;2;3;7;0;1983;475000
5;2;2700;10875;1;4;7;1160;1962;580000
3;2;1570;5600;1;3;8;0;1999;325000
2;1;1380;4390;1;4;8;500;1931;450000
4;2;1200;8470;1;4;7;0;1961;223000
5;4;4280;11307;2;3;10;1570;1996;839000
4;2;2340;50233;1;4;7;1170;1966;568000
3;2;1410;10577;1;3;7;0;1994;269000
2;2;1350;2560;1;4;8;0;1974;382000
3;1;1220;6719;1;3;6;0;1953;196000
3;3;2260;1834;2;3;8;600;2002;651000
2;1;720;6345;1;3;6;0;1943;240000
3;2;1730;6007;1;3;8;0;2004;299000
2;1;1030;5072;1;3;6;0;1924;397380
4;3;2890;6885;1;3;7;1300;1945;476000
3;1;890;5200;1;3;7;0;1957;315000
2;1;810;4080;1;4;6;0;1941;325000
4;1;1430;3600;1;3;6;450;1947;285000
4;2;1610;8000;1;3;7;420;1966;526000
2;1;920;7569;1;4;6;0;1950;202000
1;1;720;7540;1;4;6;0;1905;570000
2;1;2410;5930;2;3;9;480;2007;725000
2;1;1010;9219;1;4;7;0;1960;560000
4;2;1400;4800;2;3;7;0;1986;815000
2;1;1020;7679;1;5;6;0;1942;245000
2;1;900;5220;1;4;6;0;1956;329950
4;1;1430;5909;1;3;6;360;1947;270000
4;3;1820;8261;1;3;7;400;1969;515000
2;1;1000;4800;1;3;6;0;1952;380000
3;1;1750;5355;2;4;7;0;1929;707900
2;1;1100;7323;1;3;7;320;1982;179950
3;2;1200;9566;1;3;7;0;1995;222400
3;1;1660;11060;1;4;7;550;1962;247500
2;1;1070;4700;1;5;7;0;1910;543000
6;3;2480;9720;2;3;8;0;1972;665000
2;1;1890;4700;1;4;7;860;1928;618000
3;1;1970;22144;1;4;7;0;1970;454000
3;2;1890;6620;1;4;8;0;1954;690000
3;3;1520;4080;2;5;7;0;1948;495000
5;3;3070;8474;2;3;9;0;2011;825000
5;1;1870;7800;1;3;7;290;1962;262000
4;1;1280;4840;1;3;7;340;1950;390000
2;1;780;2750;1;4;7;0;1928;464050
4;2;1590;9100;1;3;7;550;1967;330000
3;2;1560;32137;1;5;7;650;1976;250000
3;1;1110;8593;1;3;7;0;1979;299900
2;1;890;6430;1;3;6;0;1935;199990
4;3;3140;9058;1;3;9;1000;1989;946000
2;1;920;5157;1;3;6;0;1909;475000
3;1;1010;7520;1;4;6;0;1975;183500
2;1;1010;3627;1;4;6;0;1924;450000
3;1;1100;9750;1;4;7;0;1966;192500
5;2;1730;10532;1;4;5;0;1943;325000
2;1;970;5500;1;3;7;0;1956;210000
2;2;1360;4688;1;3;7;580;1944;488000
4;2;2120;11479;1;4;7;1060;1940;489000
5;3;2520;13001;2;3;8;510;1973;670000
3;2;1540;10410;1;4;7;0;1967;275000
2;1;1130;2640;1;4;8;0;1927;631500
2;2;1870;5580;1;3;8;0;2004;554000
3;2;1660;10000;1;4;7;650;1961;529941
3;3;2630;4972;2;3;9;0;2006;731781
2;1;1100;4750;1;3;7;0;1946;502501
3;2;2060;4080;1;5;7;1000;1921;607000
2;1;1150;5695;1;4;6;0;1958;180000
3;2;1350;14200;1;3;7;0;1989;322500
4;2;2100;4857;2;3;8;0;1965;424000
2;1;670;5600;1;3;6;0;1903;235000
1;1;760;3000;1;3;7;0;1900;415000
2;1;720;4592;1;4;6;0;1943;419000
2;1;1130;15190;1;4;7;0;1954;239000
3;1;1530;2400;1;4;7;640;1928;575000
2;1;1030;6000;1;2;7;200;1951;230005
3;3;1970;24318;1;3;8;0;2010;445000
2;1;830;8000;1;3;6;0;1954;200000
3;3;2410;12183;2;3;9;0;1988;555000
2;1;860;1800;1;3;7;0;1909;390000
3;2;1940;55756;1;5;9;0;1954;732000
3;1;1120;8576;1;3;6;0;1943;202500
2;1;1620;3880;1;4;7;700;1924;481000
3;1;1280;5100;1;3;7;0;1948;296500
2;1;800;6016;1;3;6;0;1942;405000
2;1;930;4000;1;3;6;200;1943;269500
1;1;1180;22000;1;3;6;0;1948;229500
2;1;970;13700;1;3;6;0;1949;300000
2;1;1440;43560;1;4;7;290;1965;255500
3;1;1310;22652;1;3;7;0;1968;280000
3;1;1090;6712;1;4;7;0;1972;344950
3;1;1010;8551;1;5;7;0;1953;350000
3;2;1440;3900;1;3;8;0;2002;391265
3;2;1750;5750;1;5;7;880;1956;575000
3;1;1020;6000;1;3;5;0;1900;210000
1;1;670;1800;1;5;6;0;1905;435000
4;1;2420;15520;2;4;7;0;1945;550000
3;1;1000;7800;1;4;6;140;1930;400000
3;1;1320;7155;1;4;6;0;1961;185000
2;1;1396;111949;1;3;7;0;1940;225000
2;1;1140;5650;1;3;6;160;1920;374000
4;2;1780;12161;1;5;7;620;1950;415000
3;1;1580;7560;1;4;7;580;1976;254999
3;1;980;2490;2;4;6;0;1969;90000
2;1;860;5400;1;4;5;0;1953;187000
4;2;1930;6600;1;4;7;900;1967;268000
3;1;1320;8625;1;4;7;0;1957;259000
5;2;2940;5500;2;4;9;600;1909;950000
3;2;2620;10107;1;3;7;0;1982;394250
1;1;700;3876;1;3;6;0;1910;315000
2;2;1140;12000;1;3;6;0;1943;480000
4;2;1710;8814;1;5;7;680;1975;295000
3;2;1660;7958;1;3;7;530;1983;203700
3;2;1350;8960;1;4;7;0;1986;237500
3;1;1000;5100;1;3;7;140;1946;425000
3;2;1190;6833;1;3;7;0;1995;200000
3;1;1160;10518;1;3;7;0;1960;351000
3;1;880;10800;1;3;6;0;1942;210000
3;1;950;7620;1;3;6;0;1954;137000
3;1;1010;14510;1;5;7;0;1974;270000
5;3;2560;12480;1;3;8;970;2012;565000
2;1;830;26329;1;4;6;0;1928;385000
3;3;2090;7634;1;3;8;640;2001;400000
3;2;2030;8649;1;3;7;0;1998;365000
2;1;1060;1600;2;3;7;0;1979;353250
2;1;1150;3000;1;3;6;370;1915;441000
2;1;1500;4000;1;3;8;400;1933;736000
3;2;1510;4560;2;4;7;0;1909;629000
3;2;1100;5200;1;3;6;0;1969;225000
3;1;1150;11802;1;4;7;0;1932;346500
4;2;2270;5760;2;4;8;0;1909;724950
2;1;650;5400;1;3;6;0;1950;295000
3;2;1760;6428;1;4;7;780;1942;690000
3;1;1770;12458;1;3;7;0;1957;340500
2;1;920;6600;1;4;6;0;1910;365000
3;3;2470;7410;2;5;8;610;1977;811000
3;1;1040;9514;1;4;7;0;1969;299000
4;2;1220;9147;1;5;7;0;1953;287500
2;1;760;3800;1;3;6;0;1950;135900
4;1;1620;17500;1;3;7;0;1962;218000
3;2;1490;9285;1;3;8;0;1995;289999
2;1;1170;4750;1;3;6;0;1903;540000
3;1;1240;7500;1;4;7;0;1976;324950
3;2;2910;6600;2;4;7;990;1900;718500
3;2;2660;192099;1;4;9;0;1964;495000
6;2;2220;8797;1;3;7;0;1977;260000
3;1;1180;8240;1;4;7;0;1967;205000
2;1;1220;10170;1;3;7;240;1948;443000
3;1;1010;8711;1;5;6;0;1944;250000
2;1;800;5220;1;3;6;0;1943;250000
5;4;4720;493534;2;5;9;760;1975;745000
3;1;1650;5102;1;4;8;350;1953;665000
2;1;630;4200;1;3;6;0;1930;148000
3;1;990;4250;1;4;7;150;1924;399000
3;1;1300;14138;1;4;7;0;1943;400000
3;1;1250;7700;1;4;7;0;1955;463000
4;2;2120;9442;1;5;7;1060;1968;455000
2;1;860;8511;1;3;7;0;1949;353000
2;1;1040;4000;1;3;6;0;1914;341000
3;1;1160;18055;1;2;5;0;1950;182000
3;2;1470;2781;2;3;6;0;2003;250000
2;1;890;8180;1;3;7;0;1947;275400
3;1;980;7200;1;4;7;0;1950;430000
2;2;1250;7543;1;3;7;0;1962;163000
4;1;1120;8763;1;3;6;0;1971;227000
2;1;870;2676;1;3;7;50;2004;276000
3;2;2350;12480;1;3;7;750;1981;430000
3;2;1660;3600;1;3;7;660;1939;635500
3;1;1470;8400;1;4;7;0;1953;352500
5;2;1750;10284;1;4;5;0;1943;190000
3;2;2500;6733;1;3;8;730;1979;685000
3;2;1540;7210;2;4;7;0;1984;252000
3;1;2000;15900;1;3;6;1000;1948;244000
3;1;1390;16000;1;4;6;0;1960;230000
3;2;1680;11250;1;4;8;0;1967;450000
5;2;1820;5054;1;4;7;910;1970;393000
2;1;1140;3750;1;4;7;0;1925;517000
3;1;1060;12690;1;3;7;0;1969;400000
3;1;970;11963;1;4;6;0;1970;205950
3;2;1440;5469;1;3;8;0;1988;350000
4;2;1530;7816;1;3;7;0;1955;500000
2;1;1310;7697;1;3;6;460;1950;187300
5;3;2700;5001;2;3;10;0;2009;935000
3;2;1300;9334;1;5;7;0;1981;257500
3;2;2190;19800;1;3;7;0;1994;464950
3;1;960;9531;1;5;7;0;1969;374500
3;1;1270;7344;1;3;7;300;1967;218250
5;2;1860;9000;2;3;7;0;1980;338000
3;1;1020;7615;1;3;7;0;1981;231750
1;1;720;7140;1;3;6;0;1930;199900
3;2;1900;8002;1;3;7;0;1991;252500
3;1;1370;10708;1;3;7;0;1969;205000
3;1;960;213008;1;2;6;0;1933;200000
3;1;1200;8470;1;5;7;0;1961;178500
2;1;710;9900;1;3;6;0;1943;129888
3;1;1640;26127;2;3;6;0;1975;250000
10;3;2920;3745;2;4;7;1060;1913;660000
3;2;1830;9152;1;5;8;0;1959;550000
4;3;4260;18687;2;3;11;0;1996;1000000
3;1;1260;9600;1;3;7;0;1970;320000
4;1;2300;7680;1;3;7;1030;1959;372000
2;1;890;5000;1;4;6;0;1947;302000
1;1;1660;5422;1;4;7;830;1908;655000
4;2;2280;8339;1;4;7;1060;1954;721000
3;2;2020;8555;1;4;7;800;1957;458000
2;1;1150;12861;1;3;6;0;1959;280000
2;1;750;2786;1;5;7;0;1947;435000
2;1;880;4814;1;4;5;0;1906;208500
2;2;860;3000;1;3;6;0;1906;316000
3;2;1310;6738;1;4;7;0;1990;249900
3;2;1310;1361;3;3;7;0;2003;310000
3;1;1280;5100;1;3;7;400;1961;190000
3;1;960;9624;1;3;7;0;1953;234000
8;3;3840;15990;1;3;7;1310;1961;575000
3;1;1250;7820;1;3;7;0;1967;225000
3;1;1500;3920;1;3;7;500;1947;606000
3;2;1410;7622;1;4;7;0;1983;272500
3;1;1500;13500;1;4;7;0;1968;270000
3;1;960;3844;1;3;7;0;1972;345000
3;2;1580;6655;1;3;6;790;1944;221347
2;2;1200;1867;1;3;7;600;1924;478000
3;3;3850;38830;2;3;10;0;2000;820000
3;2;3000;22040;2;4;8;530;1942;887000
3;1;1360;20000;1;4;7;0;1953;159000
3;2;1860;12944;1;3;9;0;2002;400000
2;1;1080;4000;1;3;7;0;1940;345000
2;1;1080;4000;1;3;7;0;1940;874950
3;1;1200;7280;1;4;7;0;1967;215000
3;2;1530;5401;1;4;7;0;1937;570000
4;3;2490;5706;2;3;9;0;2005;370000
3;2;1350;8587;1;3;7;0;1998;244000
4;1;2100;9200;1;3;7;1050;1959;211000
4;2;2640;5000;2;3;7;600;1949;750000
3;1;900;2550;1;4;6;0;1978;133400
3;2;1553;6550;1;3;7;0;1900;240000
4;3;3400;292723;2;3;10;0;1998;688000
4;2;1820;9450;1;3;7;720;1962;330000
3;2;2120;4080;2;3;7;0;2003;535000
2;1;1840;4322;1;4;7;680;1914;513000
3;1;1120;8321;1;4;6;0;1941;401000
2;2;1150;6634;1;3;7;290;1940;445000
2;1;1240;7200;1;3;7;0;1967;215000
3;1;1120;8342;1;4;7;0;1976;205000
1;1;1020;6871;1;3;6;0;1937;152275
3;1;920;3863;1;3;6;0;1970;356000
3;1;960;10761;1;4;6;0;1962;193000
4;2;2750;9001;1;3;8;0;2008;333000
2;1;710;4618;1;3;5;0;1925;375000
4;2;1770;6000;2;5;7;0;1911;630000
4;2;1990;6000;1;3;9;730;1956;872500
2;1;1760;5250;1;4;7;760;1951;490000
2;1;1020;8102;1;3;7;0;1956;310000
3;1;1350;92721;1;2;6;150;1946;450000
0;0;290;20875;1;1;1;0;1963;142000
3;2;2010;251341;2;3;8;500;2003;439000
3;1;1580;7424;1;3;7;570;1962;305000
3;1;1020;11652;1;4;6;0;1971;216500
4;2;1700;12048;2;3;7;0;1990;277500
4;1;1430;8400;1;3;6;700;1969;351000
2;2;1313;3600;1;3;8;0;1904;885000
3;2;1590;87120;1;3;8;0;1998;399950
5;3;2730;6000;1;3;8;1260;1979;440000
4;1;1390;18000;1;3;7;0;1955;234000
3;1;1160;7912;1;4;7;0;1956;330000
2;1;770;7200;1;3;7;0;1951;257000
3;1;1920;6710;1;3;7;600;1959;350000
2;1;1120;7560;1;3;6;0;1947;380000
3;1;1150;12402;1;4;6;0;1969;344000
3;1;910;3880;1;3;7;130;1942;465000
5;3;2420;11250;2;3;8;0;2013;445000
3;2;1820;6324;1;5;7;910;1945;725000
2;1;940;6000;1;2;7;0;1954;246500
3;1;940;4700;1;4;6;0;1942;267000
2;1;1510;3360;1;3;7;630;1924;525000
3;1;1270;6250;1;3;7;360;1955;499000
4;3;1840;7510;2;5;8;0;1988;268000
